Link, Anchor Text
"http://www.thursdaycontra.com/~spuds/tunes/reels/StepBack.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/stonesrag.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/stonesrag2.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/StopPress.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/suddenmemories.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/suddenmemories_lower.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SwingPartner.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SwingingGate.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Temperence.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/ValleyForge.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Varshaver.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/WaitingNancy.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/WalkAlongJohn.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/WaltBul1.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/WestFork1.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/WhirlingDervish.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/WhiskeyBreakfast.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Willafjord.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/WindShakes.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Wren.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/YearJubilo_C.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/YearJubilo.abc", abc
